item_id,category_code,std_name,std_spec,std_unit,part_type,maker,maker_pn,supplier,department,model_ref,stock_prev,stock_current,safety_stock,moq,lead_time,source_file,source_sheet,source_row,original_name_a,original_name_bc,mapping_status,notes,created_at
RM-000334,RM,스피커 2핀 12505HS-02+SORDER 200mm,12505HS-02+SORDER 200mm,,CABLE,,,HLP,조립,ADX4000W COCOON ADX6000 공용,157.0,,,,,A,26.03월,337,스피커 2핀,"12505HS-02+SORDER 200mm 스피커 2핀 
(하네스 4-1번) ",mapped,matched to file B row 130 (score=20),2026-04-10T21:26:09
RM-000335,RM,"하네스 1번 12505HS-06, 12505HS-04, 12505HS-03, 12505HS-02 CTR, CURRENT, FRONT, PC BD연결 / 180mm, 140mm, 200mm","12505HS-06, 12505HS-04, 12505HS-03, 12505HS-02 CTR, CURRENT, FRONT, PC BD연결 / 180mm, 140mm, 200mm",,CABLE,,,HLP,조립,ADX6000FB ADX6000s,123.0,,,,,A,26.03월,338,하네스 1번,"CTR, CURRENT, FRONT, PC BD연결 _ 하네스 1번
 [ 12505HS-06, 12505HS-04, 12505HS-03, 12505HS-02 (250mm, 140mm, 200mm) ] ",mapped,matched to file B row 212 (score=40),2026-04-10T21:26:09
RM-000336,RM,"하네스 2번 12505HS-04, USB-105 PC, FRONT BD 연결 / 70mm","12505HS-04, USB-105 PC, FRONT BD 연결 / 70mm",,CABLE,,,HLP,조립,ADX6000FB ADX6000s,240.0,,,,,A,26.03월,339,하네스 2번,"PC, FRONT BD 연결 _  하네스 2번
[ 12505HS-04, USB-105 (70mm) ]",mapped,matched to file B row 214 (score=23),2026-04-10T21:26:09
RM-000337,RM,"하네스 3번 Power&Exp Connector 12핀 / 160mm, 70mm","Power&Exp Connector 12핀 / 160mm, 70mm",,CABLE,,,HLP,조립,ADX6000 공용,203.0,,,,,A,26.03월,340,하네스 3번,"Power&Exp Connector Wire Harness 12pin [170mm,70mm] (하네스 3번)",mapped,matched to file B row 215 (score=17),2026-04-10T21:26:09
RM-000338,RM,하네스 5번 컬리메이터 LED 2핀 / 300mm,컬리메이터 LED 2핀 / 300mm,,CABLE,,,HLP,조립,ADX6000 공용,0.0,,,,,A,26.03월,341,하네스 5번,컬리메이터 LED Wire Harness 2pin [300mm] (하네스 5번),mapped,matched to file B row 216 (score=11),2026-04-10T21:26:09
RM-000339,RM,하네스 6번 SMH250-02 PC 전원 케이블 / 130mm,SMH250-02 PC 전원 케이블 / 130mm,,CABLE,,,HLP,조립,ADX6000FB ADX6000s,234.0,,,,,A,26.03월,342,하네스 6번,PC 전원 케이블 [ SMH250-02 (130mm) ] _ 하네스 6번,mapped,matched to file B row 217 (score=17),2026-04-10T21:26:09
RM-000340,RM,하네스 7번 DF19G-20S-1C(0.5) (2EA) LVDS 케이블 / 160mm 힌지 작업시 발주,DF19G-20S-1C(0.5) (2EA) LVDS 케이블 / 160mm 힌지 작업시 발주,,CABLE,,,HLP,조립,ADX6000FB ADX6000s,512.0,,,,,A,26.03월,343,하네스 7번,"DF19G-20S-1C(0.5) (2EA) (160mm) (ADX6000s용)
LVDS 케이블 (하네스 7번)",mapped,matched to file B row 218 (score=25),2026-04-10T21:26:09
RM-000341,RM,하네스 9-1번 12505HS-03 Carrier Mini BD 케이블 / 100mm (한쪽만 커넥터),12505HS-03 Carrier Mini BD 케이블 / 100mm (한쪽만 커넥터),,CABLE,,,HLP,조립,ADX6000FB ADX6000s,501.0,,,,,A,26.03월,344,하네스 9-1번,"Carrier Mini BD 케이블 _ 하네스 9-1번  
 [ 12505HS-03 (100mm) ]",mapped,matched to file B row 220 (score=21),2026-04-10T21:26:09
RM-000342,RM,"하네스 10번 CHW0640-03, 1205HS-03 PC, CTR BD 연결 / 130mm","CHW0640-03, 1205HS-03 PC, CTR BD 연결 / 130mm",,CABLE,,,HLP,조립,ADX6000FB ADX6000s,210.0,,,,,A,26.03월,345,하네스 10번,"PC, CTR BD 연결 _ 하네스 10번 
[ CHW0640-03, 1205HS-03 (130mm) ]",mapped,matched to file B row 221 (score=21),2026-04-10T21:26:09
RM-000343,RM,"하네스 11번 Battery BD 02 4핀,2핀,Dual 탈착, 외부 BAT BD 연결 / 90mm, 80mm","Battery BD 02 [4핀,2핀,Dual] 탈착, 외부 BAT BD 연결 / 90mm, 80mm",,CABLE,,,HLP,조립,ADX6000 공용,354.0,,,,,A,26.03월,346,하네스 11번,"Battery BD 02 Wire Harness [4pin,2pin,Dual] [90mm,80mm] 탈착, 외부 BAT BD 연결 (하네스 11번)",mapped,matched to file B row 222 (score=24),2026-04-10T21:26:09
RM-000344,RM,하네스 14번 FFC Cable 40핀 / 50mm - 사용안함,FFC Cable 40핀 / 50mm - 사용안함,,CABLE,,,HLP,조립,ADX6000FB ADX6000s,0.0,,,,,A,26.03월,347,하네스 14번,40pin FFC Cable (50mm) _ 하네스 14번,mapped,matched to file B row 224 (score=14),2026-04-10T21:26:09
RM-000345,RM,Battery BD 01 Wire Harness (2핀) 80mm,80mm,,CABLE,,,HLP,조립,ADX6000 공용,712.0,,,,,A,26.03월,348,Battery BD 01 Wire Harness (2핀),Battery BD 01 Wire Harness 2pin [80mm],mapped,matched to file B row 225 (score=15),2026-04-10T21:26:09
RM-000346,RM,"4.3"" LCD (신형) IEC-1000",IEC-1000,,PANEL,,,에이치앤에스,조립,ADX6000FB ADX6000s,0.0,,,,,A,26.03월,349,"4.3"" LCD (신형)","4.3"" LCD 판넬 (IEC-266 & IEC-1000 공용)",mapped,matched to file B row 193 (score=13),2026-04-10T21:26:09
RM-000347,RM,"4.3"" Module (신형) IEC-1000",IEC-1000,,MODULE,,,에이치앤에스,조립,ADX6000FB ADX6000s,0.0,,,,,A,26.03월,350,"4.3"" Module (신형)","4.3"" Module (IEC-1000 신형)",mapped,matched to file B row 195 (score=15),2026-04-10T21:26:09
RM-000348,RM,컬리메이터 TOP 사출 ABS 난연 화이트 + 스프레이,ABS 난연 화이트 + 스프레이,,ABS 난연,,,천우,조립,ADX6000 공용,348.0,,,,,A,26.03월,351,컬리메이터 TOP 사출,컬리메이터 TOP 사출,mapped,matched to file B row 146 (score=8),2026-04-10T21:26:09
RM-000349,RM,컬리메이터 BOTTOM 사출 ABS 난연 화이트 + 스프레이,ABS 난연 화이트 + 스프레이,,ABS 난연,,,천우,조립,ADX6000 공용,326.0,,,,,A,26.03월,352,컬리메이터 BOTTOM 사출,컬리메이터 Bottom 사출,mapped,matched to file B row 147 (score=8),2026-04-10T21:26:09
RM-000350,RM,컬리메이터 FRONT 사출 ABS 난연 화이트 + 스프레이,ABS 난연 화이트 + 스프레이,,ABS 난연,,,천우,조립,ADX6000 공용,306.0,,,,,A,26.03월,353,컬리메이터 FRONT 사출,컬리메이터 FRONT 사출,mapped,matched to file B row 154 (score=10),2026-04-10T21:26:09
RM-000351,RM,컬리메이터 FRONT 사출 ABS 난연 화이트 + 스프레이(블랙무광),ABS 난연 화이트 + 스프레이(블랙무광),,ABS 난연,,,천우,조립,ADX6000 공용,0.0,,,,,A,26.03월,354,컬리메이터 FRONT 사출,컬리메이터 FRONT 사출,mapped,matched to file B row 154 (score=10),2026-04-10T21:26:09
RM-000352,RM,일체형 컬리메이터 ABS 난연 블랙,ABS 난연 블랙,,ABS 난연,,,금오몰드,,,0.0,,,,,A,26.03월,355,일체형 컬리메이터,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000353,RM,LCD Cover 사출 ABS 난연 화이트+ 색바랜 노란색 398,ABS 난연 화이트+ 색바랜 노란색 398,,ABS 난연,,,천우,조립,ADX6000 공용,327.0,,,,,A,26.03월,356,LCD Cover 사출,LCD Cover 사출 (white),mapped,matched to file B row 160 (score=5),2026-04-10T21:26:09
RM-000354,RM,LCD Inner Cover 사출 ABS 난연 화이트 + 스프레이,ABS 난연 화이트 + 스프레이,,ABS 난연,,,천우,조립,ADX6000 공용,355.0,,,,,A,26.03월,357,LCD Inner Cover 사출,LCD Inner Cover 사출 ,mapped,matched to file B row 161 (score=9),2026-04-10T21:26:09
RM-000355,RM,LCD 힌지 사출 커버 TOP ABS 난연 화이트 + 스프레이,ABS 난연 화이트 + 스프레이,,ABS 난연,,,천우,조립,ADX6000 공용,0.0,,,,,A,26.03월,358,LCD 힌지 사출 커버 TOP,LCD 힌지 사출 커버 TOP,mapped,matched to file B row 162 (score=9),2026-04-10T21:26:09
RM-000356,RM,LCD 힌지 사출 커버 BOTTOM ABS 난연 화이트 + 스프레이,ABS 난연 화이트 + 스프레이,,ABS 난연,,,천우,조립,ADX6000 공용,26.0,,,,,A,26.03월,359,LCD 힌지 사출 커버 BOTTOM,LCD 힌지 사출 커버 BOTTOM,mapped,matched to file B row 163 (score=9),2026-04-10T21:26:09
RM-000357,RM,LCD 사출 나사 커버 ABS 난연 화이트 + 스프레이,ABS 난연 화이트 + 스프레이,,ABS 난연,,,천우,조립,ADX6000 공용,1009.0,,,,,A,26.03월,360,LCD 사출 나사 커버,LCD 사출 나사 커버,mapped,matched to file B row 183 (score=9),2026-04-10T21:26:09
RM-000358,RM,Main PC 거치대 사출 ABS 난연 화이트,ABS 난연 화이트,,ABS 난연,,,천우,조립,ADX6000 공용,335.0,,,,,A,26.03월,361,Main PC 거치대 사출,Main PC 거치대 사출,mapped,matched to file B row 174 (score=10),2026-04-10T21:26:09
RM-000359,RM,BODY LEFT 사출 ABS 난연 화이트 + 스프레이,ABS 난연 화이트 + 스프레이,,ABS 난연,,,천우,조립,ADX6000 공용,0.0,,,,,A,26.03월,362,BODY LEFT 사출,BODY LEFT 사출,mapped,matched to file B row 169 (score=10),2026-04-10T21:26:09
RM-000360,RM,BODY LEFT 사출 배터리 커버 ABS 난연 화이트 + 스프레이,ABS 난연 화이트 + 스프레이,,ABS 난연,,,천우,조립,ADX6000 공용,536.0,,,,,A,26.03월,363,BODY LEFT 사출 배터리 커버,BODY LEFT 사출 배터리 커버,mapped,matched to file B row 170 (score=12),2026-04-10T21:26:09
RM-000361,RM,BODY RIGHT 사출 ABS 난연 화이트 + 스프레이,ABS 난연 화이트 + 스프레이,,ABS 난연,,,천우,조립,ADX6000 공용,8.0,,,,,A,26.03월,364,BODY RIGHT 사출,BODY RIGHT 사출,mapped,matched to file B row 181 (score=10),2026-04-10T21:26:09
RM-000362,RM,HANDLE LEFT 사출 ABS 난연 화이트 + 스프레이,ABS 난연 화이트 + 스프레이,,ABS 난연,,,천우,조립,ADX6000 공용,586.0,,,,,A,26.03월,365,HANDLE LEFT 사출,HANDLE LEFT 사출,mapped,matched to file B row 184 (score=10),2026-04-10T21:26:09
RM-000363,RM,HANDLE RIGHT 사출 ABS 난연 화이트 + 스프레이,ABS 난연 화이트 + 스프레이,,ABS 난연,,,천우,조립,ADX6000 공용,309.0,,,,,A,26.03월,366,HANDLE RIGHT 사출,HANDLE RIGHT 사출,mapped,matched to file B row 182 (score=10),2026-04-10T21:26:09
RM-000364,RM,CRADLE TOP 사출 ABS 난연 화이트 + 스프레이,ABS 난연 화이트 + 스프레이,,ABS 난연,,,천우,조립,COCOON 블랙 유광,109.0,,,,,A,26.03월,367,CRADLE TOP 사출,CRADLE BODY 사출,mapped,matched to file B row 305 (score=3),2026-04-10T21:26:09
RM-000365,RM,CRADLE BOTTOM 사출 ABS 난연 화이트 + 스프레이 블랙,ABS 난연 화이트 + 스프레이 블랙,,ABS 난연,,,천우,조립,COCOON 블랙 유광,21.0,,,,,A,26.03월,368,CRADLE BOTTOM 사출,CRADLE BOTTOM 사출 ,mapped,matched to file B row 306 (score=8),2026-04-10T21:26:09
RM-000366,RM,CRADLE LED Guide 사출 ABS 난연 화이트 + 스프레이,ABS 난연 화이트 + 스프레이,,ABS 난연,,,천우,조립,ADX6000 공용,193.0,,,,,A,26.03월,369,CRADLE LED Guide 사출,크래들 LED Guide 사출,mapped,matched to file B row 188 (score=3),2026-04-10T21:26:09
RM-000367,RM,리모콘 포트 가이드 ABS 난연 화이트,ABS 난연 화이트,,ABS 난연,,,월드씨앤피,조립,ADX6000FB ADX6000s,352.0,,,,,A,26.03월,370,리모콘 포트 가이드,리모콘 포트 가이드 ,mapped,matched to file B row 178 (score=8),2026-04-10T21:26:09
RM-000368,RM,Power Button 사출 스모그 투명 아크릴,스모그 투명 아크릴,,아크릴,,,천우,조립,ADX6000 공용,379.0,,,,,A,26.03월,371,Power Button 사출,Power Button 사출,mapped,matched to file B row 172 (score=10),2026-04-10T21:26:09
RM-000369,RM,Black Deco Guide 스모그 투명 아크릴,스모그 투명 아크릴,,아크릴,,,천우,조립,ADX6000 공용,4.0,,,,,A,26.03월,372,Black Deco Guide,Black Deco Guide,mapped,matched to file B row 171 (score=11),2026-04-10T21:26:09
RM-000370,RM,EX Button 사출 스모그 투명 아크릴,스모그 투명 아크릴,,아크릴,,,천우,조립,ADX6000 공용,575.0,,,,,A,26.03월,373,EX Button 사출,EX Button 사출,mapped,matched to file B row 185 (score=9),2026-04-10T21:26:09
RM-000371,RM,LCD 아크릴 가이드 투명 아크릴,투명 아크릴,,아크릴,,,아크릴최가,조립,ADX6000FB ADX6000s,56.0,,,,,A,26.03월,374,LCD 아크릴 가이드,LCD 아크릴 가이드 ,mapped,matched to file B row 166 (score=11),2026-04-10T21:26:09
RM-000372,RM,아크릴 투명 십자 panel 아크릴 + 실크 인쇄,아크릴 + 실크 인쇄,,아크릴,,,아크릴최가,조립,DX3000,0.0,,,,,A,26.03월,375,아크릴 투명 십자 panel,아크릴 투명 십자 Panel (66 x 66 mm),mapped,matched to file B row 67 (score=9),2026-04-10T21:26:09
RM-000373,RM,LCD HINGE 가공,가공,,STEEL,,,디엔케이시스템,조립,ADX6000 공용,12.0,,,,,A,26.03월,376,LCD HINGE,LCD HINGE,mapped,matched to file B row 164 (score=8),2026-04-10T21:26:09
RM-000374,RM,Base Block AL 가공 + 흑색 아노다이징,AL 가공 + 흑색 아노다이징,,AL,,,제이케이시스템,조립,ADX6000 공용,0.0,,,,,A,26.03월,377,Base Block,Base Block,mapped,matched to file B row 155 (score=9),2026-04-10T21:26:09
RM-000375,RM,Bottom Block AL 가공 + 흑색 아노다이징,AL 가공 + 흑색 아노다이징,,AL,,,제이케이시스템,,,27.0,,,,,A,26.03월,378,Bottom Block,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000376,RM,알루미늄 브라켓 6 hole AL 가공 + 백색 아노다이징,AL 가공 + 백색 아노다이징,,AL,,,제이케이시스템,조립,ADX6000 공용,0.0,,,,,A,26.03월,379,알루미늄 브라켓 6 hole,알루미늄 브라켓 6 hole,mapped,matched to file B row 190 (score=10),2026-04-10T21:26:09
RM-000377,RM,CRADLE FOOT RUBBER RUBBER,RUBBER,,RUBBER,,,남경화학,조립,COCOON,3600.0,,,,,A,26.03월,380,CRADLE FOOT RUBBER,CRADLE FOOT RUBBER,mapped,matched to file B row 311 (score=19),2026-04-10T21:26:09
RM-000378,RM,손잡이 핀 가공,가공,,SUS,,,다우정밀,조립,ADX6000 공용,0.0,,,,,A,26.03월,381,손잡이 핀,손잡이 핀,mapped,matched to file B row 175 (score=4),2026-04-10T21:26:09
RM-000379,RM,중간 페라이트 코어 ZCAT 1518-0730,ZCAT 1518-0730,,페라이트,,,HLP,조립,ADX6000 공용,384.0,,,,,A,26.03월,382,중간 페라이트 코어,페라이트 코어 [ZCAT 1518-0730],mapped,matched to file B row 189 (score=19),2026-04-10T21:26:09
RM-000380,RM,LCD 배젤 스티커,,,스티커,,,그라피아스크린,조립,ADX6000FB ADX6000s,0.0,,,,,A,26.03월,383,LCD 배젤 스티커,LCD 배젤 스티커 ,mapped,matched to file B row 167 (score=8),2026-04-10T21:26:09
RM-000381,RM,Front Port Sticker 리모콘 포트 수정 신형,리모콘 포트 수정 신형,,스티커,,,그라피아스크린,조립,ADX6000FB ADX6000s,0.0,,,,,A,26.03월,384,Front Port Sticker,"Front Port Sticker 
(리모콘 포트 수정 신형)",mapped,matched to file B row 179 (score=22),2026-04-10T21:26:09
RM-000382,RM,LCD 힌지 가죽 커버 인조 가죽,인조 가죽,,인조가죽,,,굿모닝코리아유통,조립,ADX6000 공용,0.0,,,,,A,26.03월,385,LCD 힌지 가죽 커버,LCD 힌지 가죽 커버,mapped,matched to file B row 165 (score=10),2026-04-10T21:26:09
RM-000383,RM,가죽 손잡이 (탈착배터리 터치펜 X) 인조 가죽,인조 가죽,,인조가죽,,,굿모닝코리아유통,조립,ADX6000 ADX6000U,192.0,,,,,A,26.03월,386,가죽 손잡이 (탈착배터리 터치펜 X),가죽 손잡이 탈착배터리용 터치펜 O,mapped,matched to file B row 191 (score=6),2026-04-10T21:26:09
RM-000384,RM,자석,,,자석,,,일성마그네트,,,0.0,,,,,A,26.03월,387,자석,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000385,RM,기본 배터리 PF435060HP,PF435060HP,,배터리,,,비앤테크,조립,공용,0.0,,,,,A,26.03월,388,기본 배터리,"배터리 [PF435060HP]_DX3000,ADX4000W공용",mapped,matched to file B row 377 (score=9),2026-04-10T21:26:09
RM-000386,RM,내부 배터리 PF435060HP,PF435060HP,,배터리,,,비앤테크,조립,공용,0.0,,,,,A,26.03월,389,내부 배터리,"배터리 [PF435060HP]_DX3000,ADX4000W공용",mapped,matched to file B row 377 (score=9),2026-04-10T21:26:09
RM-000387,RM,내부 배터리 PF605060HP,PF605060HP,,배터리,,,비앤테크,조립,COCOON,0.0,,,,,A,26.03월,390,내부 배터리,내부 배터리 [PF605060HP],mapped,matched to file B row 304 (score=15),2026-04-10T21:26:09
RM-000388,RM,외부 배터리 PF605060HP,PF605060HP,,배터리,,,비앤테크,조립,COCOON,0.0,,,,,A,26.03월,391,외부 배터리,내부 배터리 [PF605060HP],mapped,matched to file B row 304 (score=9),2026-04-10T21:26:09
RM-000389,RM,소형 외부배터리 PF435060HP,PF435060HP,,배터리,,,비앤테크,조립,공용,0.0,,,,,A,26.03월,392,소형 외부배터리,소형 외부배터리 [PF435060HP],mapped,matched to file B row 379 (score=16),2026-04-10T21:26:09
RM-000390,RM,기본 배터리 LIP1902A 18.5V 5S 50C 2100mAh,LIP1902A 18.5V 5S 50C 2100mAh,,배터리,,,비앤테크,,,190.0,,,,,A,26.03월,393,기본 배터리,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000391,RM,외부 배터리 LIP1902A 5035127SH25,LIP1902A_5035127SH25,,배터리,,,비앤테크,조립,공용,0.0,,,,,A,26.03월,394,외부 배터리,소형 외부배터리 [PF435060HP],mapped,matched to file B row 379 (score=5),2026-04-10T21:26:09
RM-000392,RM,2구 AC코드 C타입 220V,220V,,CORD,,,브리지파워,조립,공용,1300.0,,,,,A,26.03월,395,2구 AC코드 C타입,2구 AC코드 _ C 타입 [ 220V ],mapped,matched to file B row 383 (score=17),2026-04-10T21:26:09
RM-000393,RM,"2구 AC코드 A타입 일본용, 110V","일본용, 110V",,CORD,,,브리지파워,조립,공용,0.0,,,,,A,26.03월,396,2구 AC코드 A타입,2구 AC코드 _ A 타입 [ 110V ]-일본향,mapped,matched to file B row 384 (score=10),2026-04-10T21:26:09
RM-000394,RM,"3구 접지 AC 코드 유럽용, 220V","유럽용, 220V",,CORD,,,브리지파워,조립,공용,208.0,,,,,A,26.03월,397,3구 접지 AC 코드,3구 접지 AC 코드_ F 타입 [ 220V 유럽용 ],mapped,matched to file B row 388 (score=13),2026-04-10T21:26:09
RM-000395,RM,"3구 접지 AC 코드 A타입 일본용, 110V","일본용, 110V",,CORD,,,브리지파워,조립,공용,96.0,,,,,A,26.03월,398,3구 접지 AC 코드 A타입,3구 접지 AC코드 _ A 타입 [ 110V ],mapped,matched to file B row 389 (score=11),2026-04-10T21:26:09
RM-000396,RM,3구 접지 AC코드 B타입 미국용,미국용,,CORD,,,브리지파워,조립,공용,600.0,,,,,A,26.03월,399,3구 접지 AC코드 B타입,3구 접지 AC 코드_ B 타입 [ 미국용 ],mapped,matched to file B row 385 (score=18),2026-04-10T21:26:09
RM-000397,RM,"3구 접지 AC코드 I타입 호주, 중국 공용","호주, 중국 공용",,CORD,,,브리지파워,조립,공용,190.0,,,,,A,26.03월,400,3구 접지 AC코드 I타입,"3구 접지 AC 코드_ I 타입 [ 호주,중국 공용 ]",mapped,matched to file B row 386 (score=18),2026-04-10T21:26:09
RM-000398,RM,3구 접지 AC코드 G타입 영국용,영국용,,CORD,,,브리지파워,조립,공용,300.0,,,,,A,26.03월,401,3구 접지 AC코드 G타입,3구 접지 AC 코드_ G 타입 [ 영국용 ],mapped,matched to file B row 387 (score=18),2026-04-10T21:26:09
RM-000399,RM,"2구 충전기 BPL910S16N01, 220V","BPL910S16N01, 220V",,ADAPTER,,,브리지파워,조립,공용,560.0,,,,,A,26.03월,402,2구 충전기,2구 충전기 [JBL910A1602K00]-220V,mapped,matched to file B row 380 (score=8),2026-04-10T21:26:09
RM-000400,RM,"3구 충전기 BPL910S16F01, (미국, 호주 공용)","BPL910S16F01, (미국, 호주 공용)",,ADAPTER,,,브리지파워,조립,공용,560.0,,,,,A,26.03월,403,3구 충전기,"3구 충전기 [미국,호주 공용]",mapped,matched to file B row 381 (score=8),2026-04-10T21:26:09
RM-000401,RM,20.7V 1.7A 충전기 5S 어댑터,5S 어댑터,,ADAPTER,,,브리지파워,,,1040.0,,,,,A,26.03월,404,20.7V 1.7A 충전기,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000402,RM,25.2V 1.7A 충전기 6S 어댑터 (중국용),6S 어댑터 (중국용),,ADAPTER,,,브리지파워,,,7.0,,,,,A,26.03월,405,25.2V 1.7A 충전기,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000403,RM,15V 1.0A 충전기 220V,220V,,ADAPTER,,,브리지파워,조립,공용,0.0,,,,,A,26.03월,406,15V 1.0A 충전기,2구 충전기 [JBL910A1602K00]-220V,mapped,matched to file B row 380 (score=10),2026-04-10T21:26:09
RM-000404,RM,15V 1.0A 충전기 110V,110V,,ADAPTER,,,브리지파워,조립,공용,0.0,,,,,A,26.03월,407,15V 1.0A 충전기,2구 AC코드 _ A 타입 [ 110V ]-일본향,mapped,matched to file B row 384 (score=8),2026-04-10T21:26:09
RM-000405,RM,외부배터리 충전용 잭,,,충전 변환 젠더,,,직구,조립,공용,0.0,,,,,A,26.03월,408,외부배터리 충전용 잭,변환 젠더 _ 외부배터리 충전용(공용),mapped,matched to file B row 420 (score=3),2026-04-10T21:26:09
RM-000406,RM,거치대 D-910,D-910,,배터리 충전기,,,HLP,조립,DX3000 ADX4000W 공용,0.0,,,,,A,26.03월,409,거치대,거치대 [ D-910 ],mapped,matched to file B row 390 (score=12),2026-04-10T21:26:09
RM-000407,RM,외부 배터리 와이어 케이블,,,CABLE,,,HLP,,,0.0,,,,,A,26.03월,410,외부 배터리 와이어 케이블,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
RM-000408,RM,"USB 2.0 CABLE U-30136, 3m","U-30136, 3m",,CABLE,,,유그린,조립,공용,0.0,,,,,A,26.03월,411,USB 2.0 CABLE,USB2.0 CABLE [PMM369-0200]-3M,mapped,matched to file B row 419 (score=8),2026-04-10T21:26:09
RM-000409,RM,"USB 2.0 CABLE PMM369-0200, 2m","PMM369-0200, 2m",,CABLE,,,강원전자,조립,공용,0.0,,,,,A,26.03월,412,USB 2.0 CABLE,USB2.0 CABLE [PMM369-0200]-3M,mapped,matched to file B row 419 (score=13),2026-04-10T21:26:09
RM-000410,RM,"USB 2.0 CABLE PMM369-0100, 1m","PMM369-0100, 1m",,CABLE,,,강원전자,조립,공용,0.0,,,,,A,26.03월,413,USB 2.0 CABLE,USB2.0 CABLE [PMM369-0200]-3M,mapped,matched to file B row 419 (score=10),2026-04-10T21:26:09
RM-000411,RM,PC Link Cable,,,CABLE,,,직구,조립,ADX6000,27.0,,,,,A,26.03월,414,PC Link Cable,PC Link Cable,mapped,matched to file B row 426 (score=10),2026-04-10T21:26:09
RM-000412,RM,외부 배터리 쪽 보드 EX BATTERY BD,EX BATTERY BD,,PCB,,,HLP,조립,ADX6000 공용,0.0,,,,,A,26.03월,415,외부 배터리 쪽 보드,"Battery BD 02 Wire Harness [4pin,2pin,Dual] [90mm,80mm] 탈착, 외부 BAT BD 연결 (하네스 11번)",mapped,matched to file B row 222 (score=4),2026-04-10T21:26:09
RM-000413,RM,가방+내부 FOAM(계란판),,,가방,,,굿모닝코리아유통,조립,DX3000 ADX4000W,0.0,,,,,A,26.03월,416,가방+내부 FOAM(계란판),가방+내부FOAM(계란판)  공용,mapped,matched to file B row 448 (score=8),2026-04-10T21:26:09
RM-000414,RM,가방+내장재 X,,,가방,,,굿모닝코리아유통,,,0.0,,,,,A,26.03월,417,가방+내장재 X,,raw_only,A단독: 파일 B/C에서 매칭 실패,2026-04-10T21:26:09
